int,binary,isPrime
1361,0010101010001,1
1362,0010101010010,0
1363,0010101010011,0
1364,0010101010100,0
1365,0010101010101,0
1366,0010101010110,0
1367,0010101010111,1
1368,0010101011000,0
1369,0010101011001,0
1370,0010101011010,0
1371,0010101011011,0
1372,0010101011100,0
1373,0010101011101,1
1374,0010101011110,0
1375,0010101011111,0
1376,0010101100000,0
1377,0010101100001,0
1378,0010101100010,0
1379,0010101100011,0
1380,0010101100100,0
1381,0010101100101,1
1382,0010101100110,0
1383,0010101100111,0
1384,0010101101000,0
1385,0010101101001,0
1386,0010101101010,0
1387,0010101101011,0
1388,0010101101100,0
1389,0010101101101,0
1390,0010101101110,0
1391,0010101101111,0
1392,0010101110000,0
1393,0010101110001,0
1394,0010101110010,0
1395,0010101110011,0
1396,0010101110100,0
1397,0010101110101,0
1398,0010101110110,0
1399,0010101110111,1
1400,0010101111000,0
1401,0010101111001,0
1402,0010101111010,0
1403,0010101111011,0
1404,0010101111100,0
1405,0010101111101,0
1406,0010101111110,0
1407,0010101111111,0
1408,0010110000000,0
1409,0010110000001,1
1410,0010110000010,0
1411,0010110000011,0
1412,0010110000100,0
1413,0010110000101,0
1414,0010110000110,0
1415,0010110000111,0
1416,0010110001000,0
1417,0010110001001,0
1418,0010110001010,0
1419,0010110001011,0
1420,0010110001100,0
1421,0010110001101,0
1422,0010110001110,0
1423,0010110001111,1
1424,0010110010000,0
1425,0010110010001,0
1426,0010110010010,0
1427,0010110010011,1
1428,0010110010100,0
1429,0010110010101,1
1430,0010110010110,0
1431,0010110010111,0
1432,0010110011000,0
1433,0010110011001,1
1434,0010110011010,0
1435,0010110011011,0
1436,0010110011100,0
1437,0010110011101,0
1438,0010110011110,0
1439,0010110011111,1
1440,0010110100000,0
1441,0010110100001,0
1442,0010110100010,0
1443,0010110100011,0
1444,0010110100100,0
1445,0010110100101,0
1446,0010110100110,0
1447,0010110100111,1
1448,0010110101000,0
1449,0010110101001,0
1450,0010110101010,0
1451,0010110101011,1
1452,0010110101100,0
1453,0010110101101,1
1454,0010110101110,0
1455,0010110101111,0
1456,0010110110000,0
1457,0010110110001,0
1458,0010110110010,0
1459,0010110110011,1
1460,0010110110100,0
1461,0010110110101,0
1462,0010110110110,0
1463,0010110110111,0
1464,0010110111000,0
1465,0010110111001,0
1466,0010110111010,0
1467,0010110111011,0
1468,0010110111100,0
1469,0010110111101,0
1470,0010110111110,0
1471,0010110111111,1
1472,0010111000000,0
1473,0010111000001,0
1474,0010111000010,0
1475,0010111000011,0
1476,0010111000100,0
1477,0010111000101,0
1478,0010111000110,0
1479,0010111000111,0
1480,0010111001000,0
1481,0010111001001,1
1482,0010111001010,0
1483,0010111001011,1
1484,0010111001100,0
1485,0010111001101,0
1486,0010111001110,0
1487,0010111001111,1
1488,0010111010000,0
1489,0010111010001,1
1490,0010111010010,0
1491,0010111010011,0
1492,0010111010100,0
1493,0010111010101,1
1494,0010111010110,0
1495,0010111010111,0
1496,0010111011000,0
1497,0010111011001,0
1498,0010111011010,0
1499,0010111011011,1
1500,0010111011100,0
1501,0010111011101,0
1502,0010111011110,0
1503,0010111011111,0
1504,0010111100000,0
1505,0010111100001,0
1506,0010111100010,0
1507,0010111100011,0
1508,0010111100100,0
1509,0010111100101,0
1510,0010111100110,0
1511,0010111100111,1
1512,0010111101000,0
1513,0010111101001,0
1514,0010111101010,0
1515,0010111101011,0
1516,0010111101100,0
1517,0010111101101,0
1518,0010111101110,0
1519,0010111101111,0
1520,0010111110000,0
1521,0010111110001,0
1522,0010111110010,0
1523,0010111110011,1
1524,0010111110100,0
1525,0010111110101,0
1526,0010111110110,0
1527,0010111110111,0
1528,0010111111000,0
1529,0010111111001,0
1530,0010111111010,0
1531,0010111111011,1
1532,0010111111100,0
1533,0010111111101,0
1534,0010111111110,0
1535,0010111111111,0
1536,0011000000000,0
1537,0011000000001,0
1538,0011000000010,0
1539,0011000000011,0
1540,0011000000100,0
1541,0011000000101,0
1542,0011000000110,0
1543,0011000000111,1
1544,0011000001000,0
1545,0011000001001,0
1546,0011000001010,0
1547,0011000001011,0
1548,0011000001100,0
1549,0011000001101,1
1550,0011000001110,0
1551,0011000001111,0
1552,0011000010000,0
1553,0011000010001,1
1554,0011000010010,0
1555,0011000010011,0
1556,0011000010100,0
1557,0011000010101,0
1558,0011000010110,0
1559,0011000010111,1
1560,0011000011000,0
1561,0011000011001,0
1562,0011000011010,0
1563,0011000011011,0
1564,0011000011100,0
1565,0011000011101,0
1566,0011000011110,0
1567,0011000011111,1
1568,0011000100000,0
1569,0011000100001,0
1570,0011000100010,0
1571,0011000100011,1
1572,0011000100100,0
1573,0011000100101,0
1574,0011000100110,0
1575,0011000100111,0
1576,0011000101000,0
1577,0011000101001,0
1578,0011000101010,0
1579,0011000101011,1
1580,0011000101100,0
1581,0011000101101,0
1582,0011000101110,0
1583,0011000101111,1
1584,0011000110000,0
1585,0011000110001,0
1586,0011000110010,0
1587,0011000110011,0
1588,0011000110100,0
1589,0011000110101,0
1590,0011000110110,0
1591,0011000110111,0
1592,0011000111000,0
1593,0011000111001,0
1594,0011000111010,0
1595,0011000111011,0
1596,0011000111100,0
1597,0011000111101,1
1598,0011000111110,0
1599,0011000111111,0
1600,0011001000000,0
1601,0011001000001,1
1602,0011001000010,0
1603,0011001000011,0
1604,0011001000100,0
1605,0011001000101,0
1606,0011001000110,0
1607,0011001000111,1
1608,0011001001000,0
1609,0011001001001,1
1610,0011001001010,0
1611,0011001001011,0
1612,0011001001100,0
1613,0011001001101,1
1614,0011001001110,0
1615,0011001001111,0
1616,0011001010000,0
1617,0011001010001,0
1618,0011001010010,0
1619,0011001010011,1
1620,0011001010100,0
1621,0011001010101,1
1622,0011001010110,0
1623,0011001010111,0
1624,0011001011000,0
1625,0011001011001,0
1626,0011001011010,0
1627,0011001011011,1
1628,0011001011100,0
1629,0011001011101,0
1630,0011001011110,0
1631,0011001011111,0
1632,0011001100000,0
1633,0011001100001,0
1634,0011001100010,0
1635,0011001100011,0
1636,0011001100100,0
1637,0011001100101,1
1638,0011001100110,0
1639,0011001100111,0
1640,0011001101000,0
1641,0011001101001,0
1642,0011001101010,0
1643,0011001101011,0
1644,0011001101100,0
1645,0011001101101,0
1646,0011001101110,0
1647,0011001101111,0
1648,0011001110000,0
1649,0011001110001,0
1650,0011001110010,0
1651,0011001110011,0
1652,0011001110100,0
1653,0011001110101,0
1654,0011001110110,0
1655,0011001110111,0
1656,0011001111000,0
1657,0011001111001,1
1658,0011001111010,0
1659,0011001111011,0
1660,0011001111100,0
1661,0011001111101,0
1662,0011001111110,0
1663,0011001111111,1
1664,0011010000000,0
1665,0011010000001,0
1666,0011010000010,0
1667,0011010000011,1
1668,0011010000100,0
1669,0011010000101,1
1670,0011010000110,0
1671,0011010000111,0
1672,0011010001000,0
1673,0011010001001,0
1674,0011010001010,0
1675,0011010001011,0
1676,0011010001100,0
1677,0011010001101,0
1678,0011010001110,0
1679,0011010001111,0
1680,0011010010000,0
1681,0011010010001,0
1682,0011010010010,0
1683,0011010010011,0
1684,0011010010100,0
1685,0011010010101,0
1686,0011010010110,0
1687,0011010010111,0
1688,0011010011000,0
1689,0011010011001,0
1690,0011010011010,0
1691,0011010011011,0
1692,0011010011100,0
1693,0011010011101,1
1694,0011010011110,0
1695,0011010011111,0
1696,0011010100000,0
1697,0011010100001,1
1698,0011010100010,0
1699,0011010100011,1
1700,0011010100100,0
1701,0011010100101,0
1702,0011010100110,0
1703,0011010100111,0
1704,0011010101000,0
1705,0011010101001,0
1706,0011010101010,0
1707,0011010101011,0
1708,0011010101100,0
1709,0011010101101,1
1710,0011010101110,0
1711,0011010101111,0
1712,0011010110000,0
1713,0011010110001,0
1714,0011010110010,0
1715,0011010110011,0
1716,0011010110100,0
1717,0011010110101,0
1718,0011010110110,0
1719,0011010110111,0
1720,0011010111000,0
1721,0011010111001,1
1722,0011010111010,0
1723,0011010111011,1
1724,0011010111100,0
1725,0011010111101,0
1726,0011010111110,0
1727,0011010111111,0
1728,0011011000000,0
1729,0011011000001,0
1730,0011011000010,0
1731,0011011000011,0
1732,0011011000100,0
1733,0011011000101,1
1734,0011011000110,0
1735,0011011000111,0
1736,0011011001000,0
1737,0011011001001,0
1738,0011011001010,0
1739,0011011001011,0
1740,0011011001100,0
1741,0011011001101,1
1742,0011011001110,0
1743,0011011001111,0
1744,0011011010000,0
1745,0011011010001,0
1746,0011011010010,0
1747,0011011010011,1
1748,0011011010100,0
1749,0011011010101,0
1750,0011011010110,0
1751,0011011010111,0
1752,0011011011000,0
1753,0011011011001,1
1754,0011011011010,0
1755,0011011011011,0
1756,0011011011100,0
1757,0011011011101,0
1758,0011011011110,0
1759,0011011011111,1
1760,0011011100000,0
1761,0011011100001,0
1762,0011011100010,0
1763,0011011100011,0
1764,0011011100100,0
1765,0011011100101,0
1766,0011011100110,0
1767,0011011100111,0
1768,0011011101000,0
1769,0011011101001,0
1770,0011011101010,0
1771,0011011101011,0
1772,0011011101100,0
1773,0011011101101,0
1774,0011011101110,0
1775,0011011101111,0
1776,0011011110000,0
1777,0011011110001,1
1778,0011011110010,0
1779,0011011110011,0
1780,0011011110100,0
1781,0011011110101,0
1782,0011011110110,0
1783,0011011110111,1
1784,0011011111000,0
1785,0011011111001,0
1786,0011011111010,0
1787,0011011111011,1
1788,0011011111100,0
1789,0011011111101,1
1790,0011011111110,0
1791,0011011111111,0
1792,0011100000000,0
1793,0011100000001,0
1794,0011100000010,0
1795,0011100000011,0
1796,0011100000100,0
1797,0011100000101,0
1798,0011100000110,0
1799,0011100000111,0
1800,0011100001000,0
1801,0011100001001,1
1802,0011100001010,0
1803,0011100001011,0
1804,0011100001100,0
1805,0011100001101,0
1806,0011100001110,0
1807,0011100001111,0
1808,0011100010000,0
1809,0011100010001,0
1810,0011100010010,0
1811,0011100010011,1
1812,0011100010100,0
1813,0011100010101,0
1814,0011100010110,0
1815,0011100010111,0
1816,0011100011000,0
1817,0011100011001,0
1818,0011100011010,0
1819,0011100011011,0
1820,0011100011100,0
1821,0011100011101,0
1822,0011100011110,0
1823,0011100011111,1
1824,0011100100000,0
1825,0011100100001,0
1826,0011100100010,0
1827,0011100100011,0
1828,0011100100100,0
1829,0011100100101,0
1830,0011100100110,0
1831,0011100100111,1
1832,0011100101000,0
1833,0011100101001,0
1834,0011100101010,0
1835,0011100101011,0
1836,0011100101100,0
1837,0011100101101,0
1838,0011100101110,0
1839,0011100101111,0
1840,0011100110000,0
1841,0011100110001,0
1842,0011100110010,0
1843,0011100110011,0
1844,0011100110100,0
1845,0011100110101,0
1846,0011100110110,0
1847,0011100110111,1
1848,0011100111000,0
1849,0011100111001,0
1850,0011100111010,0
1851,0011100111011,0
1852,0011100111100,0
1853,0011100111101,0
1854,0011100111110,0
1855,0011100111111,0
1856,0011101000000,0
1857,0011101000001,0
1858,0011101000010,0
1859,0011101000011,0
1860,0011101000100,0
1861,0011101000101,1
1862,0011101000110,0
1863,0011101000111,0
1864,0011101001000,0
1865,0011101001001,0
1866,0011101001010,0
1867,0011101001011,1
1868,0011101001100,0
1869,0011101001101,0
1870,0011101001110,0
1871,0011101001111,1
1872,0011101010000,0
1873,0011101010001,1
1874,0011101010010,0
1875,0011101010011,0
1876,0011101010100,0
1877,0011101010101,1
1878,0011101010110,0
1879,0011101010111,1
1880,0011101011000,0
1881,0011101011001,0
1882,0011101011010,0
1883,0011101011011,0
1884,0011101011100,0
1885,0011101011101,0
1886,0011101011110,0
1887,0011101011111,0
1888,0011101100000,0
1889,0011101100001,1
1890,0011101100010,0
1891,0011101100011,0
1892,0011101100100,0
1893,0011101100101,0
1894,0011101100110,0
1895,0011101100111,0
1896,0011101101000,0
1897,0011101101001,0
1898,0011101101010,0
1899,0011101101011,0
1900,0011101101100,0
1901,0011101101101,1
1902,0011101101110,0
1903,0011101101111,0
1904,0011101110000,0
1905,0011101110001,0
1906,0011101110010,0
1907,0011101110011,1
1908,0011101110100,0
1909,0011101110101,0
1910,0011101110110,0
1911,0011101110111,0
1912,0011101111000,0
1913,0011101111001,1
1914,0011101111010,0
1915,0011101111011,0
1916,0011101111100,0
1917,0011101111101,0
1918,0011101111110,0
1919,0011101111111,0
1920,0011110000000,0
1921,0011110000001,0
1922,0011110000010,0
1923,0011110000011,0
1924,0011110000100,0
1925,0011110000101,0
1926,0011110000110,0
1927,0011110000111,0
1928,0011110001000,0
1929,0011110001001,0
1930,0011110001010,0
1931,0011110001011,1
1932,0011110001100,0
1933,0011110001101,1
1934,0011110001110,0
1935,0011110001111,0
1936,0011110010000,0
1937,0011110010001,0
1938,0011110010010,0
1939,0011110010011,0
1940,0011110010100,0
1941,0011110010101,0
1942,0011110010110,0
1943,0011110010111,0
1944,0011110011000,0
1945,0011110011001,0
1946,0011110011010,0
1947,0011110011011,0
1948,0011110011100,0
1949,0011110011101,1
1950,0011110011110,0
1951,0011110011111,1
1952,0011110100000,0
1953,0011110100001,0
1954,0011110100010,0
1955,0011110100011,0
1956,0011110100100,0
1957,0011110100101,0
1958,0011110100110,0
1959,0011110100111,0
1960,0011110101000,0
1961,0011110101001,0
1962,0011110101010,0
1963,0011110101011,0
1964,0011110101100,0
1965,0011110101101,0
1966,0011110101110,0
1967,0011110101111,0
1968,0011110110000,0
1969,0011110110001,0
1970,0011110110010,0
1971,0011110110011,0
1972,0011110110100,0
1973,0011110110101,1
1974,0011110110110,0
1975,0011110110111,0
1976,0011110111000,0
1977,0011110111001,0
1978,0011110111010,0
1979,0011110111011,1
1980,0011110111100,0
1981,0011110111101,0
1982,0011110111110,0
1983,0011110111111,0
1984,0011111000000,0
1985,0011111000001,0
1986,0011111000010,0
1987,0011111000011,1
1988,0011111000100,0
1989,0011111000101,0
1990,0011111000110,0
1991,0011111000111,0
1992,0011111001000,0
1993,0011111001001,1
1994,0011111001010,0
1995,0011111001011,0
1996,0011111001100,0
1997,0011111001101,1
1998,0011111001110,0
1999,0011111001111,1
2000,0011111010000,0
2001,0011111010001,0
2002,0011111010010,0
2003,0011111010011,1
2004,0011111010100,0
2005,0011111010101,0
2006,0011111010110,0
2007,0011111010111,0
2008,0011111011000,0
2009,0011111011001,0
2010,0011111011010,0
2011,0011111011011,1
2012,0011111011100,0
2013,0011111011101,0
2014,0011111011110,0
2015,0011111011111,0
2016,0011111100000,0
2017,0011111100001,1
2018,0011111100010,0
2019,0011111100011,0
2020,0011111100100,0
2021,0011111100101,0
2022,0011111100110,0
2023,0011111100111,0
2024,0011111101000,0
2025,0011111101001,0
2026,0011111101010,0
2027,0011111101011,1
2028,0011111101100,0
2029,0011111101101,1
2030,0011111101110,0
2031,0011111101111,0
2032,0011111110000,0
2033,0011111110001,0
2034,0011111110010,0
2035,0011111110011,0
2036,0011111110100,0
2037,0011111110101,0
2038,0011111110110,0
2039,0011111110111,1
2040,0011111111000,0
2041,0011111111001,0
2042,0011111111010,0
2043,0011111111011,0
2044,0011111111100,0
2045,0011111111101,0
2046,0011111111110,0
2047,0011111111111,0
2048,0100000000000,0
2049,0100000000001,0
2050,0100000000010,0
2051,0100000000011,0
2052,0100000000100,0
2053,0100000000101,1
2054,0100000000110,0
2055,0100000000111,0
2056,0100000001000,0
2057,0100000001001,0
2058,0100000001010,0
2059,0100000001011,0
2060,0100000001100,0
2061,0100000001101,0
2062,0100000001110,0
2063,0100000001111,1
2064,0100000010000,0
2065,0100000010001,0
2066,0100000010010,0
2067,0100000010011,0
2068,0100000010100,0
2069,0100000010101,1
2070,0100000010110,0
2071,0100000010111,0
2072,0100000011000,0
2073,0100000011001,0
2074,0100000011010,0
2075,0100000011011,0
2076,0100000011100,0
2077,0100000011101,0
2078,0100000011110,0
2079,0100000011111,0
2080,0100000100000,0
2081,0100000100001,1
2082,0100000100010,0
2083,0100000100011,1
2084,0100000100100,0
2085,0100000100101,0
2086,0100000100110,0
2087,0100000100111,1
2088,0100000101000,0
2089,0100000101001,1
2090,0100000101010,0
2091,0100000101011,0
2092,0100000101100,0
2093,0100000101101,0
2094,0100000101110,0
2095,0100000101111,0
2096,0100000110000,0
2097,0100000110001,0
2098,0100000110010,0
2099,0100000110011,1
2100,0100000110100,0
2101,0100000110101,0
2102,0100000110110,0
2103,0100000110111,0
2104,0100000111000,0
2105,0100000111001,0
2106,0100000111010,0
2107,0100000111011,0
2108,0100000111100,0
2109,0100000111101,0
2110,0100000111110,0
2111,0100000111111,1
2112,0100001000000,0
2113,0100001000001,1
2114,0100001000010,0
2115,0100001000011,0
2116,0100001000100,0
2117,0100001000101,0
2118,0100001000110,0
2119,0100001000111,0
2120,0100001001000,0
2121,0100001001001,0
2122,0100001001010,0
2123,0100001001011,0
2124,0100001001100,0
2125,0100001001101,0
2126,0100001001110,0
2127,0100001001111,0
2128,0100001010000,0
2129,0100001010001,1
2130,0100001010010,0
2131,0100001010011,1
2132,0100001010100,0
2133,0100001010101,0
2134,0100001010110,0
2135,0100001010111,0
2136,0100001011000,0
2137,0100001011001,1
2138,0100001011010,0
2139,0100001011011,0
2140,0100001011100,0
2141,0100001011101,1
2142,0100001011110,0
2143,0100001011111,1
2144,0100001100000,0
2145,0100001100001,0
2146,0100001100010,0
2147,0100001100011,0
2148,0100001100100,0
2149,0100001100101,0
2150,0100001100110,0
2151,0100001100111,0
2152,0100001101000,0
2153,0100001101001,1
2154,0100001101010,0
2155,0100001101011,0
2156,0100001101100,0
2157,0100001101101,0
2158,0100001101110,0
2159,0100001101111,0
2160,0100001110000,0
2161,0100001110001,1
2162,0100001110010,0
2163,0100001110011,0
2164,0100001110100,0
2165,0100001110101,0
2166,0100001110110,0
2167,0100001110111,0
2168,0100001111000,0
2169,0100001111001,0
2170,0100001111010,0
2171,0100001111011,0
2172,0100001111100,0
2173,0100001111101,0
2174,0100001111110,0
2175,0100001111111,0
2176,0100010000000,0
2177,0100010000001,0
2178,0100010000010,0
2179,0100010000011,1
2180,0100010000100,0
2181,0100010000101,0
2182,0100010000110,0
2183,0100010000111,0
2184,0100010001000,0
2185,0100010001001,0
2186,0100010001010,0
2187,0100010001011,0
2188,0100010001100,0
2189,0100010001101,0
2190,0100010001110,0
2191,0100010001111,0
2192,0100010010000,0
2193,0100010010001,0
2194,0100010010010,0
2195,0100010010011,0
2196,0100010010100,0
2197,0100010010101,0
2198,0100010010110,0
2199,0100010010111,0
2200,0100010011000,0
2201,0100010011001,0
2202,0100010011010,0
2203,0100010011011,1
2204,0100010011100,0
2205,0100010011101,0
2206,0100010011110,0
2207,0100010011111,1
2208,0100010100000,0
2209,0100010100001,0
2210,0100010100010,0
2211,0100010100011,0
2212,0100010100100,0
2213,0100010100101,1
2214,0100010100110,0
2215,0100010100111,0
2216,0100010101000,0
2217,0100010101001,0
2218,0100010101010,0
2219,0100010101011,0
2220,0100010101100,0
2221,0100010101101,1
2222,0100010101110,0
2223,0100010101111,0
2224,0100010110000,0
2225,0100010110001,0
2226,0100010110010,0
2227,0100010110011,0
2228,0100010110100,0
2229,0100010110101,0
2230,0100010110110,0
2231,0100010110111,0
2232,0100010111000,0
2233,0100010111001,0
2234,0100010111010,0
2235,0100010111011,0
2236,0100010111100,0
2237,0100010111101,1
2238,0100010111110,0
2239,0100010111111,1
2240,0100011000000,0
2241,0100011000001,0
2242,0100011000010,0
2243,0100011000011,1
2244,0100011000100,0
2245,0100011000101,0
2246,0100011000110,0
2247,0100011000111,0
2248,0100011001000,0
2249,0100011001001,0
2250,0100011001010,0
2251,0100011001011,1
2252,0100011001100,0
2253,0100011001101,0
2254,0100011001110,0
2255,0100011001111,0
2256,0100011010000,0
2257,0100011010001,0
2258,0100011010010,0
2259,0100011010011,0
2260,0100011010100,0
2261,0100011010101,0
2262,0100011010110,0
2263,0100011010111,0
2264,0100011011000,0
2265,0100011011001,0
2266,0100011011010,0
2267,0100011011011,1
2268,0100011011100,0
2269,0100011011101,1
2270,0100011011110,0
2271,0100011011111,0
2272,0100011100000,0
2273,0100011100001,1
2274,0100011100010,0
2275,0100011100011,0
2276,0100011100100,0
2277,0100011100101,0
2278,0100011100110,0
2279,0100011100111,0
2280,0100011101000,0
2281,0100011101001,1
2282,0100011101010,0
2283,0100011101011,0
2284,0100011101100,0
2285,0100011101101,0
2286,0100011101110,0
2287,0100011101111,1
2288,0100011110000,0
2289,0100011110001,0
2290,0100011110010,0
2291,0100011110011,0
2292,0100011110100,0
2293,0100011110101,1
2294,0100011110110,0
2295,0100011110111,0
2296,0100011111000,0
2297,0100011111001,1
2298,0100011111010,0
2299,0100011111011,0
2300,0100011111100,0
2301,0100011111101,0
2302,0100011111110,0
2303,0100011111111,0
2304,0100100000000,0
2305,0100100000001,0
2306,0100100000010,0
2307,0100100000011,0
2308,0100100000100,0
2309,0100100000101,1
2310,0100100000110,0
2311,0100100000111,1
2312,0100100001000,0
2313,0100100001001,0
2314,0100100001010,0
2315,0100100001011,0
2316,0100100001100,0
2317,0100100001101,0
2318,0100100001110,0
2319,0100100001111,0
2320,0100100010000,0
2321,0100100010001,0
2322,0100100010010,0
2323,0100100010011,0
2324,0100100010100,0
2325,0100100010101,0
2326,0100100010110,0
2327,0100100010111,0
2328,0100100011000,0
2329,0100100011001,0
2330,0100100011010,0
2331,0100100011011,0
2332,0100100011100,0
2333,0100100011101,1
2334,0100100011110,0
2335,0100100011111,0
2336,0100100100000,0
2337,0100100100001,0
2338,0100100100010,0
2339,0100100100011,1
2340,0100100100100,0
2341,0100100100101,1
2342,0100100100110,0
2343,0100100100111,0
2344,0100100101000,0
2345,0100100101001,0
2346,0100100101010,0
2347,0100100101011,1
2348,0100100101100,0
2349,0100100101101,0
2350,0100100101110,0
2351,0100100101111,1
2352,0100100110000,0
2353,0100100110001,0
2354,0100100110010,0
2355,0100100110011,0
2356,0100100110100,0
2357,0100100110101,1
2358,0100100110110,0
2359,0100100110111,0
2360,0100100111000,0
2361,0100100111001,0
2362,0100100111010,0
2363,0100100111011,0
2364,0100100111100,0
2365,0100100111101,0
2366,0100100111110,0
2367,0100100111111,0
2368,0100101000000,0
2369,0100101000001,0
2370,0100101000010,0
2371,0100101000011,1
2372,0100101000100,0
2373,0100101000101,0
2374,0100101000110,0
2375,0100101000111,0
2376,0100101001000,0
2377,0100101001001,1
2378,0100101001010,0
2379,0100101001011,0
2380,0100101001100,0
2381,0100101001101,1
2382,0100101001110,0
2383,0100101001111,1
2384,0100101010000,0
2385,0100101010001,0
2386,0100101010010,0
2387,0100101010011,0
2388,0100101010100,0
2389,0100101010101,1
2390,0100101010110,0
2391,0100101010111,0
2392,0100101011000,0
2393,0100101011001,1
2394,0100101011010,0
2395,0100101011011,0
2396,0100101011100,0
2397,0100101011101,0
2398,0100101011110,0
2399,0100101011111,1
2400,0100101100000,0
2401,0100101100001,0
2402,0100101100010,0
2403,0100101100011,0
2404,0100101100100,0
2405,0100101100101,0
2406,0100101100110,0
2407,0100101100111,0
2408,0100101101000,0
2409,0100101101001,0
2410,0100101101010,0
2411,0100101101011,1
2412,0100101101100,0
2413,0100101101101,0
2414,0100101101110,0
2415,0100101101111,0
2416,0100101110000,0
2417,0100101110001,1
2418,0100101110010,0
2419,0100101110011,0
2420,0100101110100,0
2421,0100101110101,0
2422,0100101110110,0
2423,0100101110111,1
2424,0100101111000,0
2425,0100101111001,0
2426,0100101111010,0
2427,0100101111011,0
2428,0100101111100,0
2429,0100101111101,0
2430,0100101111110,0
2431,0100101111111,0
2432,0100110000000,0
2433,0100110000001,0
2434,0100110000010,0
2435,0100110000011,0
2436,0100110000100,0
2437,0100110000101,1
2438,0100110000110,0
2439,0100110000111,0
2440,0100110001000,0
2441,0100110001001,1
2442,0100110001010,0
2443,0100110001011,0
2444,0100110001100,0
2445,0100110001101,0
2446,0100110001110,0
2447,0100110001111,1
2448,0100110010000,0
2449,0100110010001,0
2450,0100110010010,0
2451,0100110010011,0
2452,0100110010100,0
2453,0100110010101,0
2454,0100110010110,0
2455,0100110010111,0
2456,0100110011000,0
2457,0100110011001,0
2458,0100110011010,0
2459,0100110011011,1
2460,0100110011100,0
2461,0100110011101,0
2462,0100110011110,0
2463,0100110011111,0
2464,0100110100000,0
2465,0100110100001,0
2466,0100110100010,0
2467,0100110100011,1
2468,0100110100100,0
2469,0100110100101,0
2470,0100110100110,0
2471,0100110100111,0
2472,0100110101000,0
2473,0100110101001,1
2474,0100110101010,0
2475,0100110101011,0
2476,0100110101100,0
2477,0100110101101,1
2478,0100110101110,0
2479,0100110101111,0
2480,0100110110000,0
2481,0100110110001,0
2482,0100110110010,0
2483,0100110110011,0
2484,0100110110100,0
2485,0100110110101,0
2486,0100110110110,0
2487,0100110110111,0
2488,0100110111000,0
2489,0100110111001,0
2490,0100110111010,0
2491,0100110111011,0
2492,0100110111100,0
2493,0100110111101,0
2494,0100110111110,0
2495,0100110111111,0
2496,0100111000000,0
2497,0100111000001,0
2498,0100111000010,0
2499,0100111000011,0
2500,0100111000100,0
2501,0100111000101,0
2502,0100111000110,0
2503,0100111000111,1
2504,0100111001000,0
2505,0100111001001,0
2506,0100111001010,0
2507,0100111001011,0
2508,0100111001100,0
2509,0100111001101,0
2510,0100111001110,0
2511,0100111001111,0
2512,0100111010000,0
2513,0100111010001,0
2514,0100111010010,0
2515,0100111010011,0
2516,0100111010100,0
2517,0100111010101,0
2518,0100111010110,0
2519,0100111010111,0
2520,0100111011000,0
2521,0100111011001,1
2522,0100111011010,0
2523,0100111011011,0
2524,0100111011100,0
2525,0100111011101,0
2526,0100111011110,0
2527,0100111011111,0
2528,0100111100000,0
2529,0100111100001,0
2530,0100111100010,0
2531,0100111100011,1
2532,0100111100100,0
2533,0100111100101,0
2534,0100111100110,0
2535,0100111100111,0
2536,0100111101000,0
2537,0100111101001,0
2538,0100111101010,0
2539,0100111101011,1
2540,0100111101100,0
2541,0100111101101,0
2542,0100111101110,0
2543,0100111101111,1
2544,0100111110000,0
2545,0100111110001,0
2546,0100111110010,0
2547,0100111110011,0
2548,0100111110100,0
2549,0100111110101,1
2550,0100111110110,0
2551,0100111110111,1
2552,0100111111000,0
2553,0100111111001,0
2554,0100111111010,0
2555,0100111111011,0
2556,0100111111100,0
2557,0100111111101,1
2558,0100111111110,0
2559,0100111111111,0
2560,0101000000000,0
2561,0101000000001,0
2562,0101000000010,0
2563,0101000000011,0
2564,0101000000100,0
2565,0101000000101,0
2566,0101000000110,0
2567,0101000000111,0
2568,0101000001000,0
2569,0101000001001,0
2570,0101000001010,0
2571,0101000001011,0
2572,0101000001100,0
2573,0101000001101,0
2574,0101000001110,0
2575,0101000001111,0
2576,0101000010000,0
2577,0101000010001,0
2578,0101000010010,0
2579,0101000010011,1
2580,0101000010100,0
2581,0101000010101,0
2582,0101000010110,0
2583,0101000010111,0
2584,0101000011000,0
2585,0101000011001,0
2586,0101000011010,0
2587,0101000011011,0
2588,0101000011100,0
2589,0101000011101,0
2590,0101000011110,0
2591,0101000011111,1
2592,0101000100000,0
2593,0101000100001,1
2594,0101000100010,0
2595,0101000100011,0
2596,0101000100100,0
2597,0101000100101,0
2598,0101000100110,0
2599,0101000100111,0
2600,0101000101000,0
2601,0101000101001,0
2602,0101000101010,0
2603,0101000101011,0
2604,0101000101100,0
2605,0101000101101,0
2606,0101000101110,0
2607,0101000101111,0
2608,0101000110000,0
2609,0101000110001,1
2610,0101000110010,0
2611,0101000110011,0
2612,0101000110100,0
2613,0101000110101,0
2614,0101000110110,0
2615,0101000110111,0
2616,0101000111000,0
2617,0101000111001,1
2618,0101000111010,0
2619,0101000111011,0
2620,0101000111100,0
2621,0101000111101,1
2622,0101000111110,0
2623,0101000111111,0
2624,0101001000000,0
2625,0101001000001,0
2626,0101001000010,0
2627,0101001000011,0
2628,0101001000100,0
2629,0101001000101,0
2630,0101001000110,0
2631,0101001000111,0
