int,binary,isPrime
4704,001001001100000,0
4705,001001001100001,0
4706,001001001100010,0
4707,001001001100011,0
4708,001001001100100,0
4709,001001001100101,0
4710,001001001100110,0
4711,001001001100111,0
4712,001001001101000,0
4713,001001001101001,0
4714,001001001101010,0
4715,001001001101011,0
4716,001001001101100,0
4717,001001001101101,0
4718,001001001101110,0
4719,001001001101111,0
4720,001001001110000,0
4721,001001001110001,1
4722,001001001110010,0
4723,001001001110011,1
4724,001001001110100,0
4725,001001001110101,0
4726,001001001110110,0
4727,001001001110111,0
4728,001001001111000,0
4729,001001001111001,1
4730,001001001111010,0
4731,001001001111011,0
4732,001001001111100,0
4733,001001001111101,1
4734,001001001111110,0
4735,001001001111111,0
4736,001001010000000,0
4737,001001010000001,0
4738,001001010000010,0
4739,001001010000011,0
4740,001001010000100,0
4741,001001010000101,0
4742,001001010000110,0
4743,001001010000111,0
4744,001001010001000,0
4745,001001010001001,0
4746,001001010001010,0
4747,001001010001011,0
4748,001001010001100,0
4749,001001010001101,0
4750,001001010001110,0
4751,001001010001111,1
4752,001001010010000,0
4753,001001010010001,0
4754,001001010010010,0
4755,001001010010011,0
4756,001001010010100,0
4757,001001010010101,0
4758,001001010010110,0
4759,001001010010111,1
4760,001001010011000,0
4761,001001010011001,0
4762,001001010011010,0
4763,001001010011011,0
4764,001001010011100,0
4765,001001010011101,0
4766,001001010011110,0
4767,001001010011111,0
4768,001001010100000,0
4769,001001010100001,0
4770,001001010100010,0
4771,001001010100011,0
4772,001001010100100,0
4773,001001010100101,0
4774,001001010100110,0
4775,001001010100111,0
4776,001001010101000,0
4777,001001010101001,0
4778,001001010101010,0
4779,001001010101011,0
4780,001001010101100,0
4781,001001010101101,0
4782,001001010101110,0
4783,001001010101111,1
4784,001001010110000,0
4785,001001010110001,0
4786,001001010110010,0
4787,001001010110011,1
4788,001001010110100,0
4789,001001010110101,1
4790,001001010110110,0
4791,001001010110111,0
4792,001001010111000,0
4793,001001010111001,1
4794,001001010111010,0
4795,001001010111011,0
4796,001001010111100,0
4797,001001010111101,0
4798,001001010111110,0
4799,001001010111111,1
4800,001001011000000,0
4801,001001011000001,1
4802,001001011000010,0
4803,001001011000011,0
4804,001001011000100,0
4805,001001011000101,0
4806,001001011000110,0
4807,001001011000111,0
4808,001001011001000,0
4809,001001011001001,0
4810,001001011001010,0
4811,001001011001011,0
4812,001001011001100,0
4813,001001011001101,1
4814,001001011001110,0
4815,001001011001111,0
4816,001001011010000,0
4817,001001011010001,1
4818,001001011010010,0
4819,001001011010011,0
4820,001001011010100,0
4821,001001011010101,0
4822,001001011010110,0
4823,001001011010111,0
4824,001001011011000,0
4825,001001011011001,0
4826,001001011011010,0
4827,001001011011011,0
4828,001001011011100,0
4829,001001011011101,0
4830,001001011011110,0
4831,001001011011111,1
4832,001001011100000,0
4833,001001011100001,0
4834,001001011100010,0
4835,001001011100011,0
4836,001001011100100,0
4837,001001011100101,0
4838,001001011100110,0
4839,001001011100111,0
4840,001001011101000,0
4841,001001011101001,0
4842,001001011101010,0
4843,001001011101011,0
4844,001001011101100,0
4845,001001011101101,0
4846,001001011101110,0
4847,001001011101111,0
4848,001001011110000,0
4849,001001011110001,0
4850,001001011110010,0
4851,001001011110011,0
4852,001001011110100,0
4853,001001011110101,0
4854,001001011110110,0
4855,001001011110111,0
4856,001001011111000,0
4857,001001011111001,0
4858,001001011111010,0
4859,001001011111011,0
4860,001001011111100,0
4861,001001011111101,1
4862,001001011111110,0
4863,001001011111111,0
4864,001001100000000,0
4865,001001100000001,0
4866,001001100000010,0
4867,001001100000011,0
4868,001001100000100,0
4869,001001100000101,0
4870,001001100000110,0
4871,001001100000111,1
4872,001001100001000,0
4873,001001100001001,0
4874,001001100001010,0
4875,001001100001011,0
4876,001001100001100,0
4877,001001100001101,1
4878,001001100001110,0
4879,001001100001111,0
4880,001001100010000,0
4881,001001100010001,0
4882,001001100010010,0
4883,001001100010011,0
4884,001001100010100,0
4885,001001100010101,0
4886,001001100010110,0
4887,001001100010111,0
4888,001001100011000,0
4889,001001100011001,1
4890,001001100011010,0
4891,001001100011011,0
4892,001001100011100,0
4893,001001100011101,0
4894,001001100011110,0
4895,001001100011111,0
4896,001001100100000,0
4897,001001100100001,0
4898,001001100100010,0
4899,001001100100011,0
4900,001001100100100,0
4901,001001100100101,0
4902,001001100100110,0
4903,001001100100111,1
4904,001001100101000,0
4905,001001100101001,0
4906,001001100101010,0
4907,001001100101011,0
4908,001001100101100,0
4909,001001100101101,1
4910,001001100101110,0
4911,001001100101111,0
4912,001001100110000,0
4913,001001100110001,0
4914,001001100110010,0
4915,001001100110011,0
4916,001001100110100,0
4917,001001100110101,0
4918,001001100110110,0
4919,001001100110111,1
4920,001001100111000,0
4921,001001100111001,0
4922,001001100111010,0
4923,001001100111011,0
4924,001001100111100,0
4925,001001100111101,0
4926,001001100111110,0
4927,001001100111111,0
4928,001001101000000,0
4929,001001101000001,0
4930,001001101000010,0
4931,001001101000011,1
4932,001001101000100,0
4933,001001101000101,1
4934,001001101000110,0
4935,001001101000111,0
4936,001001101001000,0
4937,001001101001001,1
4938,001001101001010,0
4939,001001101001011,0
4940,001001101001100,0
4941,001001101001101,0
4942,001001101001110,0
4943,001001101001111,1
4944,001001101010000,0
4945,001001101010001,0
4946,001001101010010,0
4947,001001101010011,0
4948,001001101010100,0
4949,001001101010101,0
4950,001001101010110,0
4951,001001101010111,1
4952,001001101011000,0
4953,001001101011001,0
4954,001001101011010,0
4955,001001101011011,0
4956,001001101011100,0
4957,001001101011101,1
4958,001001101011110,0
4959,001001101011111,0
4960,001001101100000,0
4961,001001101100001,0
4962,001001101100010,0
4963,001001101100011,0
4964,001001101100100,0
4965,001001101100101,0
4966,001001101100110,0
4967,001001101100111,1
4968,001001101101000,0
4969,001001101101001,1
4970,001001101101010,0
4971,001001101101011,0
4972,001001101101100,0
4973,001001101101101,1
4974,001001101101110,0
4975,001001101101111,0
4976,001001101110000,0
4977,001001101110001,0
4978,001001101110010,0
4979,001001101110011,0
4980,001001101110100,0
4981,001001101110101,0
4982,001001101110110,0
4983,001001101110111,0
4984,001001101111000,0
4985,001001101111001,0
4986,001001101111010,0
4987,001001101111011,1
4988,001001101111100,0
4989,001001101111101,0
4990,001001101111110,0
4991,001001101111111,0
4992,001001110000000,0
4993,001001110000001,1
4994,001001110000010,0
4995,001001110000011,0
4996,001001110000100,0
4997,001001110000101,0
4998,001001110000110,0
4999,001001110000111,1
5000,001001110001000,0
5001,001001110001001,0
5002,001001110001010,0
5003,001001110001011,1
5004,001001110001100,0
5005,001001110001101,0
5006,001001110001110,0
5007,001001110001111,0
5008,001001110010000,0
5009,001001110010001,1
5010,001001110010010,0
5011,001001110010011,1
5012,001001110010100,0
5013,001001110010101,0
5014,001001110010110,0
5015,001001110010111,0
5016,001001110011000,0
5017,001001110011001,0
5018,001001110011010,0
5019,001001110011011,0
5020,001001110011100,0
5021,001001110011101,1
5022,001001110011110,0
5023,001001110011111,1
5024,001001110100000,0
5025,001001110100001,0
5026,001001110100010,0
5027,001001110100011,0
5028,001001110100100,0
5029,001001110100101,0
5030,001001110100110,0
5031,001001110100111,0
5032,001001110101000,0
5033,001001110101001,0
5034,001001110101010,0
5035,001001110101011,0
5036,001001110101100,0
5037,001001110101101,0
5038,001001110101110,0
5039,001001110101111,1
5040,001001110110000,0
5041,001001110110001,0
5042,001001110110010,0
5043,001001110110011,0
5044,001001110110100,0
5045,001001110110101,0
5046,001001110110110,0
5047,001001110110111,0
5048,001001110111000,0
5049,001001110111001,0
5050,001001110111010,0
5051,001001110111011,1
5052,001001110111100,0
5053,001001110111101,0
5054,001001110111110,0
5055,001001110111111,0
5056,001001111000000,0
5057,001001111000001,0
5058,001001111000010,0
5059,001001111000011,1
5060,001001111000100,0
5061,001001111000101,0
5062,001001111000110,0
5063,001001111000111,0
5064,001001111001000,0
5065,001001111001001,0
5066,001001111001010,0
5067,001001111001011,0
5068,001001111001100,0
5069,001001111001101,0
5070,001001111001110,0
5071,001001111001111,0
5072,001001111010000,0
5073,001001111010001,0
5074,001001111010010,0
5075,001001111010011,0
5076,001001111010100,0
5077,001001111010101,1
5078,001001111010110,0
5079,001001111010111,0
5080,001001111011000,0
5081,001001111011001,1
5082,001001111011010,0
5083,001001111011011,0
5084,001001111011100,0
5085,001001111011101,0
5086,001001111011110,0
5087,001001111011111,1
5088,001001111100000,0
5089,001001111100001,0
5090,001001111100010,0
5091,001001111100011,0
5092,001001111100100,0
5093,001001111100101,0
5094,001001111100110,0
5095,001001111100111,0
5096,001001111101000,0
5097,001001111101001,0
5098,001001111101010,0
5099,001001111101011,1
5100,001001111101100,0
5101,001001111101101,1
5102,001001111101110,0
5103,001001111101111,0
5104,001001111110000,0
5105,001001111110001,0
5106,001001111110010,0
5107,001001111110011,1
5108,001001111110100,0
5109,001001111110101,0
5110,001001111110110,0
5111,001001111110111,0
5112,001001111111000,0
5113,001001111111001,1
5114,001001111111010,0
5115,001001111111011,0
5116,001001111111100,0
5117,001001111111101,0
5118,001001111111110,0
5119,001001111111111,1
5120,001010000000000,0
5121,001010000000001,0
5122,001010000000010,0
5123,001010000000011,0
5124,001010000000100,0
5125,001010000000101,0
5126,001010000000110,0
5127,001010000000111,0
5128,001010000001000,0
5129,001010000001001,0
5130,001010000001010,0
5131,001010000001011,0
5132,001010000001100,0
5133,001010000001101,0
5134,001010000001110,0
5135,001010000001111,0
5136,001010000010000,0
5137,001010000010001,0
5138,001010000010010,0
5139,001010000010011,0
5140,001010000010100,0
5141,001010000010101,0
5142,001010000010110,0
5143,001010000010111,0
5144,001010000011000,0
5145,001010000011001,0
5146,001010000011010,0
5147,001010000011011,1
5148,001010000011100,0
5149,001010000011101,0
5150,001010000011110,0
5151,001010000011111,0
5152,001010000100000,0
5153,001010000100001,1
5154,001010000100010,0
5155,001010000100011,0
5156,001010000100100,0
5157,001010000100101,0
5158,001010000100110,0
5159,001010000100111,0
5160,001010000101000,0
5161,001010000101001,0
5162,001010000101010,0
5163,001010000101011,0
5164,001010000101100,0
5165,001010000101101,0
5166,001010000101110,0
5167,001010000101111,1
5168,001010000110000,0
5169,001010000110001,0
5170,001010000110010,0
5171,001010000110011,1
5172,001010000110100,0
5173,001010000110101,0
5174,001010000110110,0
5175,001010000110111,0
5176,001010000111000,0
5177,001010000111001,0
5178,001010000111010,0
5179,001010000111011,1
5180,001010000111100,0
5181,001010000111101,0
5182,001010000111110,0
5183,001010000111111,0
5184,001010001000000,0
5185,001010001000001,0
5186,001010001000010,0
5187,001010001000011,0
5188,001010001000100,0
5189,001010001000101,1
5190,001010001000110,0
5191,001010001000111,0
5192,001010001001000,0
5193,001010001001001,0
5194,001010001001010,0
5195,001010001001011,0
5196,001010001001100,0
5197,001010001001101,1
5198,001010001001110,0
5199,001010001001111,0
5200,001010001010000,0
5201,001010001010001,0
5202,001010001010010,0
5203,001010001010011,0
5204,001010001010100,0
5205,001010001010101,0
5206,001010001010110,0
5207,001010001010111,0
5208,001010001011000,0
5209,001010001011001,1
5210,001010001011010,0
5211,001010001011011,0
5212,001010001011100,0
5213,001010001011101,0
5214,001010001011110,0
5215,001010001011111,0
5216,001010001100000,0
5217,001010001100001,0
5218,001010001100010,0
5219,001010001100011,0
5220,001010001100100,0
5221,001010001100101,0
5222,001010001100110,0
5223,001010001100111,0
5224,001010001101000,0
5225,001010001101001,0
5226,001010001101010,0
5227,001010001101011,1
5228,001010001101100,0
5229,001010001101101,0
5230,001010001101110,0
5231,001010001101111,1
5232,001010001110000,0
5233,001010001110001,1
5234,001010001110010,0
5235,001010001110011,0
5236,001010001110100,0
5237,001010001110101,1
5238,001010001110110,0
5239,001010001110111,0
5240,001010001111000,0
5241,001010001111001,0
5242,001010001111010,0
5243,001010001111011,0
5244,001010001111100,0
5245,001010001111101,0
5246,001010001111110,0
5247,001010001111111,0
5248,001010010000000,0
5249,001010010000001,0
5250,001010010000010,0
5251,001010010000011,0
5252,001010010000100,0
5253,001010010000101,0
5254,001010010000110,0
5255,001010010000111,0
5256,001010010001000,0
5257,001010010001001,0
5258,001010010001010,0
5259,001010010001011,0
5260,001010010001100,0
5261,001010010001101,1
5262,001010010001110,0
5263,001010010001111,0
5264,001010010010000,0
5265,001010010010001,0
5266,001010010010010,0
5267,001010010010011,0
5268,001010010010100,0
5269,001010010010101,0
5270,001010010010110,0
5271,001010010010111,0
5272,001010010011000,0
5273,001010010011001,1
5274,001010010011010,0
5275,001010010011011,0
5276,001010010011100,0
5277,001010010011101,0
5278,001010010011110,0
5279,001010010011111,1
5280,001010010100000,0
5281,001010010100001,1
5282,001010010100010,0
5283,001010010100011,0
5284,001010010100100,0
5285,001010010100101,0
5286,001010010100110,0
5287,001010010100111,0
5288,001010010101000,0
5289,001010010101001,0
5290,001010010101010,0
5291,001010010101011,0
5292,001010010101100,0
5293,001010010101101,0
5294,001010010101110,0
5295,001010010101111,0
5296,001010010110000,0
5297,001010010110001,1
5298,001010010110010,0
5299,001010010110011,0
5300,001010010110100,0
5301,001010010110101,0
5302,001010010110110,0
5303,001010010110111,1
5304,001010010111000,0
5305,001010010111001,0
5306,001010010111010,0
5307,001010010111011,0
5308,001010010111100,0
5309,001010010111101,1
5310,001010010111110,0
5311,001010010111111,0
5312,001010011000000,0
5313,001010011000001,0
5314,001010011000010,0
5315,001010011000011,0
5316,001010011000100,0
5317,001010011000101,0
5318,001010011000110,0
5319,001010011000111,0
5320,001010011001000,0
5321,001010011001001,0
5322,001010011001010,0
5323,001010011001011,1
5324,001010011001100,0
5325,001010011001101,0
5326,001010011001110,0
5327,001010011001111,0
5328,001010011010000,0
5329,001010011010001,0
5330,001010011010010,0
5331,001010011010011,0
5332,001010011010100,0
5333,001010011010101,1
5334,001010011010110,0
5335,001010011010111,0
5336,001010011011000,0
5337,001010011011001,0
5338,001010011011010,0
5339,001010011011011,0
5340,001010011011100,0
5341,001010011011101,0
5342,001010011011110,0
5343,001010011011111,0
5344,001010011100000,0
5345,001010011100001,0
5346,001010011100010,0
5347,001010011100011,1
5348,001010011100100,0
5349,001010011100101,0
5350,001010011100110,0
5351,001010011100111,1
5352,001010011101000,0
5353,001010011101001,0
5354,001010011101010,0
5355,001010011101011,0
5356,001010011101100,0
5357,001010011101101,0
5358,001010011101110,0
5359,001010011101111,0
5360,001010011110000,0
5361,001010011110001,0
5362,001010011110010,0
5363,001010011110011,0
5364,001010011110100,0
5365,001010011110101,0
5366,001010011110110,0
5367,001010011110111,0
5368,001010011111000,0
5369,001010011111001,0
5370,001010011111010,0
5371,001010011111011,0
5372,001010011111100,0
5373,001010011111101,0
5374,001010011111110,0
5375,001010011111111,0
5376,001010100000000,0
5377,001010100000001,0
5378,001010100000010,0
5379,001010100000011,0
5380,001010100000100,0
5381,001010100000101,1
5382,001010100000110,0
5383,001010100000111,0
5384,001010100001000,0
5385,001010100001001,0
5386,001010100001010,0
5387,001010100001011,1
5388,001010100001100,0
5389,001010100001101,0
5390,001010100001110,0
5391,001010100001111,0
5392,001010100010000,0
5393,001010100010001,1
5394,001010100010010,0
5395,001010100010011,0
5396,001010100010100,0
5397,001010100010101,0
5398,001010100010110,0
5399,001010100010111,1
5400,001010100011000,0
5401,001010100011001,0
5402,001010100011010,0
5403,001010100011011,0
5404,001010100011100,0
5405,001010100011101,0
5406,001010100011110,0
5407,001010100011111,1
5408,001010100100000,0
5409,001010100100001,0
5410,001010100100010,0
5411,001010100100011,0
5412,001010100100100,0
5413,001010100100101,1
5414,001010100100110,0
5415,001010100100111,0
5416,001010100101000,0
5417,001010100101001,1
5418,001010100101010,0
5419,001010100101011,1
5420,001010100101100,0
5421,001010100101101,0
5422,001010100101110,0
5423,001010100101111,0
5424,001010100110000,0
5425,001010100110001,0
5426,001010100110010,0
5427,001010100110011,0
5428,001010100110100,0
5429,001010100110101,0
5430,001010100110110,0
5431,001010100110111,1
5432,001010100111000,0
5433,001010100111001,0
5434,001010100111010,0
5435,001010100111011,0
5436,001010100111100,0
5437,001010100111101,1
5438,001010100111110,0
5439,001010100111111,0
5440,001010101000000,0
5441,001010101000001,1
5442,001010101000010,0
5443,001010101000011,1
5444,001010101000100,0
5445,001010101000101,0
5446,001010101000110,0
5447,001010101000111,0
5448,001010101001000,0
5449,001010101001001,1
5450,001010101001010,0
5451,001010101001011,0
5452,001010101001100,0
5453,001010101001101,0
5454,001010101001110,0
5455,001010101001111,0
5456,001010101010000,0
5457,001010101010001,0
5458,001010101010010,0
5459,001010101010011,0
5460,001010101010100,0
5461,001010101010101,0
5462,001010101010110,0
5463,001010101010111,0
5464,001010101011000,0
5465,001010101011001,0
5466,001010101011010,0
5467,001010101011011,0
5468,001010101011100,0
5469,001010101011101,0
5470,001010101011110,0
5471,001010101011111,1
5472,001010101100000,0
5473,001010101100001,0
5474,001010101100010,0
5475,001010101100011,0
5476,001010101100100,0
5477,001010101100101,1
5478,001010101100110,0
5479,001010101100111,1
5480,001010101101000,0
5481,001010101101001,0
5482,001010101101010,0
5483,001010101101011,1
5484,001010101101100,0
5485,001010101101101,0
5486,001010101101110,0
5487,001010101101111,0
5488,001010101110000,0
5489,001010101110001,0
5490,001010101110010,0
5491,001010101110011,0
5492,001010101110100,0
5493,001010101110101,0
5494,001010101110110,0
5495,001010101110111,0
5496,001010101111000,0
5497,001010101111001,0
5498,001010101111010,0
5499,001010101111011,0
5500,001010101111100,0
5501,001010101111101,1
5502,001010101111110,0
5503,001010101111111,1
5504,001010110000000,0
5505,001010110000001,0
5506,001010110000010,0
5507,001010110000011,1
5508,001010110000100,0
5509,001010110000101,0
5510,001010110000110,0
5511,001010110000111,0
5512,001010110001000,0
5513,001010110001001,0
5514,001010110001010,0
5515,001010110001011,0
5516,001010110001100,0
5517,001010110001101,0
5518,001010110001110,0
5519,001010110001111,1
5520,001010110010000,0
5521,001010110010001,1
5522,001010110010010,0
5523,001010110010011,0
5524,001010110010100,0
5525,001010110010101,0
5526,001010110010110,0
5527,001010110010111,1
5528,001010110011000,0
5529,001010110011001,0
5530,001010110011010,0
5531,001010110011011,1
5532,001010110011100,0
5533,001010110011101,0
5534,001010110011110,0
5535,001010110011111,0
5536,001010110100000,0
5537,001010110100001,0
5538,001010110100010,0
5539,001010110100011,0
5540,001010110100100,0
5541,001010110100101,0
5542,001010110100110,0
5543,001010110100111,0
5544,001010110101000,0
5545,001010110101001,0
5546,001010110101010,0
5547,001010110101011,0
5548,001010110101100,0
5549,001010110101101,0
5550,001010110101110,0
5551,001010110101111,0
5552,001010110110000,0
5553,001010110110001,0
5554,001010110110010,0
5555,001010110110011,0
5556,001010110110100,0
5557,001010110110101,1
5558,001010110110110,0
5559,001010110110111,0
5560,001010110111000,0
5561,001010110111001,0
5562,001010110111010,0
5563,001010110111011,1
5564,001010110111100,0
5565,001010110111101,0
5566,001010110111110,0
5567,001010110111111,0
5568,001010111000000,0
5569,001010111000001,1
5570,001010111000010,0
5571,001010111000011,0
5572,001010111000100,0
5573,001010111000101,1
5574,001010111000110,0
5575,001010111000111,0
5576,001010111001000,0
5577,001010111001001,0
5578,001010111001010,0
5579,001010111001011,0
5580,001010111001100,0
5581,001010111001101,1
5582,001010111001110,0
5583,001010111001111,0
5584,001010111010000,0
5585,001010111010001,0
5586,001010111010010,0
5587,001010111010011,0
5588,001010111010100,0
5589,001010111010101,0
5590,001010111010110,0
5591,001010111010111,1
5592,001010111011000,0
5593,001010111011001,0
5594,001010111011010,0
5595,001010111011011,0
5596,001010111011100,0
5597,001010111011101,0
5598,001010111011110,0
5599,001010111011111,0
5600,001010111100000,0
5601,001010111100001,0
5602,001010111100010,0
5603,001010111100011,0
5604,001010111100100,0
5605,001010111100101,0
5606,001010111100110,0
5607,001010111100111,0
5608,001010111101000,0
5609,001010111101001,0
5610,001010111101010,0
5611,001010111101011,0
5612,001010111101100,0
5613,001010111101101,0
5614,001010111101110,0
5615,001010111101111,0
5616,001010111110000,0
5617,001010111110001,0
5618,001010111110010,0
5619,001010111110011,0
5620,001010111110100,0
5621,001010111110101,0
5622,001010111110110,0
5623,001010111110111,1
5624,001010111111000,0
5625,001010111111001,0
5626,001010111111010,0
5627,001010111111011,0
5628,001010111111100,0
5629,001010111111101,0
5630,001010111111110,0
5631,001010111111111,0
5632,001011000000000,0
5633,001011000000001,0
5634,001011000000010,0
5635,001011000000011,0
5636,001011000000100,0
5637,001011000000101,0
5638,001011000000110,0
5639,001011000000111,1
5640,001011000001000,0
5641,001011000001001,1
5642,001011000001010,0
5643,001011000001011,0
5644,001011000001100,0
5645,001011000001101,0
5646,001011000001110,0
5647,001011000001111,1
5648,001011000010000,0
5649,001011000010001,0
5650,001011000010010,0
5651,001011000010011,1
5652,001011000010100,0
5653,001011000010101,1
5654,001011000010110,0
5655,001011000010111,0
5656,001011000011000,0
5657,001011000011001,1
5658,001011000011010,0
5659,001011000011011,1
5660,001011000011100,0
5661,001011000011101,0
5662,001011000011110,0
5663,001011000011111,0
5664,001011000100000,0
5665,001011000100001,0
5666,001011000100010,0
5667,001011000100011,0
5668,001011000100100,0
5669,001011000100101,1
5670,001011000100110,0
5671,001011000100111,0
5672,001011000101000,0
5673,001011000101001,0
5674,001011000101010,0
5675,001011000101011,0
5676,001011000101100,0
5677,001011000101101,0
5678,001011000101110,0
5679,001011000101111,0
5680,001011000110000,0
5681,001011000110001,0
5682,001011000110010,0
5683,001011000110011,1
5684,001011000110100,0
5685,001011000110101,0
5686,001011000110110,0
5687,001011000110111,0
5688,001011000111000,0
5689,001011000111001,1
5690,001011000111010,0
5691,001011000111011,0
5692,001011000111100,0
5693,001011000111101,1
5694,001011000111110,0
5695,001011000111111,0
5696,001011001000000,0
5697,001011001000001,0
5698,001011001000010,0
5699,001011001000011,0
5700,001011001000100,0
5701,001011001000101,1
5702,001011001000110,0
5703,001011001000111,0
5704,001011001001000,0
5705,001011001001001,0
5706,001011001001010,0
5707,001011001001011,0
5708,001011001001100,0
5709,001011001001101,0
5710,001011001001110,0
5711,001011001001111,1
5712,001011001010000,0
5713,001011001010001,0
5714,001011001010010,0
5715,001011001010011,0
5716,001011001010100,0
5717,001011001010101,1
5718,001011001010110,0
5719,001011001010111,0
5720,001011001011000,0
5721,001011001011001,0
5722,001011001011010,0
5723,001011001011011,0
5724,001011001011100,0
5725,001011001011101,0
5726,001011001011110,0
5727,001011001011111,0
5728,001011001100000,0
5729,001011001100001,0
5730,001011001100010,0
5731,001011001100011,0
5732,001011001100100,0
5733,001011001100101,0
5734,001011001100110,0
5735,001011001100111,0
5736,001011001101000,0
5737,001011001101001,1
5738,001011001101010,0
5739,001011001101011,0
5740,001011001101100,0
5741,001011001101101,1
5742,001011001101110,0
5743,001011001101111,1
5744,001011001110000,0
5745,001011001110001,0
5746,001011001110010,0
5747,001011001110011,0
5748,001011001110100,0
5749,001011001110101,1
5750,001011001110110,0
5751,001011001110111,0
5752,001011001111000,0
5753,001011001111001,0
5754,001011001111010,0
5755,001011001111011,0
5756,001011001111100,0
5757,001011001111101,0
5758,001011001111110,0
5759,001011001111111,0
5760,001011010000000,0
5761,001011010000001,0
5762,001011010000010,0
5763,001011010000011,0
5764,001011010000100,0
5765,001011010000101,0
5766,001011010000110,0
5767,001011010000111,0
5768,001011010001000,0
5769,001011010001001,0
5770,001011010001010,0
5771,001011010001011,0
5772,001011010001100,0
5773,001011010001101,0
5774,001011010001110,0
5775,001011010001111,0
5776,001011010010000,0
5777,001011010010001,0
5778,001011010010010,0
5779,001011010010011,1
5780,001011010010100,0
5781,001011010010101,0
5782,001011010010110,0
5783,001011010010111,1
5784,001011010011000,0
5785,001011010011001,0
5786,001011010011010,0
5787,001011010011011,0
5788,001011010011100,0
5789,001011010011101,0
5790,001011010011110,0
5791,001011010011111,1
5792,001011010100000,0
5793,001011010100001,0
5794,001011010100010,0
5795,001011010100011,0
5796,001011010100100,0
5797,001011010100101,0
5798,001011010100110,0
5799,001011010100111,0
5800,001011010101000,0
5801,001011010101001,1
5802,001011010101010,0
5803,001011010101011,0
5804,001011010101100,0
5805,001011010101101,0
5806,001011010101110,0
5807,001011010101111,1
5808,001011010110000,0
5809,001011010110001,0
5810,001011010110010,0
5811,001011010110011,0
5812,001011010110100,0
5813,001011010110101,1
5814,001011010110110,0
5815,001011010110111,0
5816,001011010111000,0
5817,001011010111001,0
5818,001011010111010,0
5819,001011010111011,0
5820,001011010111100,0
5821,001011010111101,1
5822,001011010111110,0
5823,001011010111111,0
5824,001011011000000,0
5825,001011011000001,0
5826,001011011000010,0
5827,001011011000011,1
5828,001011011000100,0
5829,001011011000101,0
5830,001011011000110,0
5831,001011011000111,0
5832,001011011001000,0
5833,001011011001001,0
5834,001011011001010,0
5835,001011011001011,0
5836,001011011001100,0
5837,001011011001101,0
5838,001011011001110,0
5839,001011011001111,1
5840,001011011010000,0
5841,001011011010001,0
5842,001011011010010,0
5843,001011011010011,1
5844,001011011010100,0
5845,001011011010101,0
5846,001011011010110,0
5847,001011011010111,0
5848,001011011011000,0
5849,001011011011001,1
5850,001011011011010,0
5851,001011011011011,1
5852,001011011011100,0
5853,001011011011101,0
5854,001011011011110,0
5855,001011011011111,0
5856,001011011100000,0
5857,001011011100001,1
5858,001011011100010,0
5859,001011011100011,0
5860,001011011100100,0
5861,001011011100101,1
5862,001011011100110,0
5863,001011011100111,0
5864,001011011101000,0
5865,001011011101001,0
5866,001011011101010,0
5867,001011011101011,1
5868,001011011101100,0
5869,001011011101101,1
5870,001011011101110,0
5871,001011011101111,0
5872,001011011110000,0
5873,001011011110001,0
5874,001011011110010,0
5875,001011011110011,0
5876,001011011110100,0
5877,001011011110101,0
5878,001011011110110,0
5879,001011011110111,1
5880,001011011111000,0
5881,001011011111001,1
5882,001011011111010,0
5883,001011011111011,0
5884,001011011111100,0
5885,001011011111101,0
5886,001011011111110,0
5887,001011011111111,0
5888,001011100000000,0
5889,001011100000001,0
5890,001011100000010,0
5891,001011100000011,0
5892,001011100000100,0
5893,001011100000101,0
5894,001011100000110,0
5895,001011100000111,0
5896,001011100001000,0
5897,001011100001001,1
5898,001011100001010,0
5899,001011100001011,0
5900,001011100001100,0
5901,001011100001101,0
5902,001011100001110,0
5903,001011100001111,1
5904,001011100010000,0
5905,001011100010001,0
5906,001011100010010,0
5907,001011100010011,0
5908,001011100010100,0
5909,001011100010101,0
5910,001011100010110,0
5911,001011100010111,0
5912,001011100011000,0
5913,001011100011001,0
5914,001011100011010,0
5915,001011100011011,0
5916,001011100011100,0
5917,001011100011101,0
5918,001011100011110,0
5919,001011100011111,0
5920,001011100100000,0
5921,001011100100001,0
5922,001011100100010,0
5923,001011100100011,1
5924,001011100100100,0
5925,001011100100101,0
5926,001011100100110,0
5927,001011100100111,1
5928,001011100101000,0
5929,001011100101001,0
5930,001011100101010,0
5931,001011100101011,0
5932,001011100101100,0
5933,001011100101101,0
5934,001011100101110,0
5935,001011100101111,0
5936,001011100110000,0
5937,001011100110001,0
5938,001011100110010,0
5939,001011100110011,1
5940,001011100110100,0
5941,001011100110101,0
5942,001011100110110,0
5943,001011100110111,0
5944,001011100111000,0
5945,001011100111001,0
5946,001011100111010,0
5947,001011100111011,0
5948,001011100111100,0
5949,001011100111101,0
5950,001011100111110,0
5951,001011100111111,0
5952,001011101000000,0
5953,001011101000001,1
5954,001011101000010,0
5955,001011101000011,0
5956,001011101000100,0
5957,001011101000101,0
5958,001011101000110,0
5959,001011101000111,0
5960,001011101001000,0
5961,001011101001001,0
5962,001011101001010,0
5963,001011101001011,0
5964,001011101001100,0
5965,001011101001101,0
5966,001011101001110,0
5967,001011101001111,0
5968,001011101010000,0
5969,001011101010001,0
5970,001011101010010,0
5971,001011101010011,0
5972,001011101010100,0
5973,001011101010101,0
5974,001011101010110,0
